shouldblock,method,third_party,string_leaked
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
False,post,prebid-server.rubiconproject.com,Evanston
False,post,hbopenbid.pubmatic.com,Evanston
True,get,api.rlcdn.com,b47b636ac3fcb606572fe960f38b703f
True,get,api.rlcdn.com,eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039
True,get,api.rlcdn.com,b4607c2cd5ad9662de56c4605e5c1d165e949332
False,post,hbopenbid.pubmatic.com,60201
False,post,prebid-server.rubiconproject.com,60201
False,post,prebid-server.rubiconproject.com,60201
False,post,hbopenbid.pubmatic.com,60201
False,post,prebid-server.rubiconproject.com,60201
False,post,prebid-server.rubiconproject.com,60201
False,post,hbopenbid.pubmatic.com,60201
False,post,hbopenbid.pubmatic.com,60201
False,post,hbopenbid.pubmatic.com,60201
False,post,hbopenbid.pubmatic.com,60201
False,post,prebid-server.rubiconproject.com,60201
False,post,prebid-server.rubiconproject.com,60201
False,post,hbopenbid.pubmatic.com,60201
False,post,hbopenbid.pubmatic.com,60201
False,post,prebid-server.rubiconproject.com,60201
False,post,prebid-server.rubiconproject.com,60201
False,post,hbopenbid.pubmatic.com,60201
False,post,prebid-server.rubiconproject.com,60201
False,post,hbopenbid.pubmatic.com,60201
False,post,prebid-server.rubiconproject.com,60201
False,post,prebid-server.rubiconproject.com,60201
False,post,prebid-server.rubiconproject.com,60201
False,post,hbopenbid.pubmatic.com,60201
False,post,hbopenbid.pubmatic.com,60201
False,post,prebid-server.rubiconproject.com,60201
False,post,hbopenbid.pubmatic.com,60201
False,post,prebid-server.rubiconproject.com,60201
False,post,hbopenbid.pubmatic.com,60201
False,post,prebid-server.rubiconproject.com,60201
False,post,prebid-server.rubiconproject.com,60201
False,post,hbopenbid.pubmatic.com,60201
False,post,hbopenbid.pubmatic.com,60201
False,post,prebid-server.rubiconproject.com,60201
False,post,hbopenbid.pubmatic.com,60201
False,post,hbopenbid.pubmatic.com,60201
False,post,prebid-server.rubiconproject.com,60201
False,post,hbopenbid.pubmatic.com,60201
False,post,hbopenbid.pubmatic.com,60201
False,post,prebid-server.rubiconproject.com,60201
False,post,prebid-server.rubiconproject.com,60201
False,post,prebid-server.rubiconproject.com,60201
False,post,hbopenbid.pubmatic.com,60201
False,post,prebid-server.rubiconproject.com,60201
False,post,hbopenbid.pubmatic.com,60201
False,post,prebid-server.rubiconproject.com,60201
False,post,prebid-server.rubiconproject.com,60201
